1.77304e-05	0	-8596.44	-4294.48
2.41976e-05	6.29903e-06	-8575.24	-4283.89
3.10654e-05	0	-8554.04	-4273.3
1.84172e-05	2.78395e-06	-8532.84	-4262.71
1.70436e-05	0	-8511.64	-4252.12
3.32402e-05	4.25747e-05	-8490.44	-4241.53
1.9848e-05	0	-8469.24	-4230.94
1.9619e-05	0	-8448.04	-4220.35
3.36408e-05	7.28326e-06	-8426.84	-4209.76
1.94473e-05	2.22153e-06	-8405.64	-4199.17
2.46554e-05	1.05171e-05	-8384.44	-4188.58
3.30113e-05	0	-8363.24	-4177.99
1.79593e-05	3.20295e-05	-8342.04	-4167.4
1.567e-05	8.54869e-06	-8320.84	-4156.81
2.45982e-05	1.09671e-06	-8299.64	-4146.22
3.53005e-05	1.37791e-06	-8278.44	-4135.63
2.41403e-05	6.74896e-07	-8257.24	-4125.04
1.95618e-05	1.3751e-05	-8236.04	-4114.44
3.33546e-05	0	-8214.84	-4103.85
2.01341e-05	4.00438e-05	-8193.65	-4093.26
3.03214e-05	1.37791e-06	-8172.45	-4082.67
2.66585e-05	4.893e-06	-8151.25	-4072.08
2.47699e-05	1.79972e-06	-8130.05	-4061.49
2.16221e-05	1.17826e-05	-8108.85	-4050.9
2.14504e-05	0	-8087.65	-4040.31
3.42704e-05	1.12483e-07	-8066.45	-4029.72
2.41976e-05	4.03251e-05	-8045.25	-4019.13
2.91767e-05	1.12483e-07	-8024.05	-4008.54
3.12943e-05	4.33058e-06	-8002.85	-3997.95
2.68302e-05	4.33058e-06	-7981.65	-3987.36
2.74025e-05	6.72084e-06	-7960.45	-3976.77
3.3927e-05	3.93689e-07	-7939.25	-3966.18
2.26523e-05	5.14327e-05	-7918.05	-3955.59
2.37397e-05	1.51852e-06	-7896.85	-3944.99
2.84327e-05	1.93751e-05	-7875.65	-3934.4
4.15388e-05	1.10795e-05	-7854.45	-3923.81
2.51705e-05	1.23731e-06	-7833.25	-3913.22
2.6029e-05	1.26262e-05	-7812.05	-3902.63
3.28968e-05	1.2345e-05	-7790.85	-3892.04
2.39686e-05	5.24169e-05	-7769.65	-3881.45
2.61434e-05	7.42386e-06	-7748.45	-3870.86
4.29123e-05	3.86378e-05	-7727.25	-3860.27
2.75742e-05	2.03594e-05	-7706.05	-3849.68
2.86616e-05	2.78395e-06	-7684.85	-3839.09
2.32246e-05	5.31481e-06	-7663.66	-3828.5
3.36408e-05	2.62647e-05	-7642.46	-3817.91
2.64296e-05	4.86207e-05	-7621.26	-3807.32
2.74025e-05	5.59601e-06	-7600.06	-3796.73
3.86772e-05	1.13608e-05	-7578.86	-3786.14
3.02069e-05	1.22044e-05	-7557.66	-3775.55
3.09509e-05	2.48587e-05	-7536.46	-3764.95
4.13099e-05	7.14265e-06	-7515.26	-3754.36
2.208e-05	6.87269e-05	-7494.06	-3743.77
2.7517e-05	7.84567e-06	-7472.86	-3733.18
2.17366e-05	2.47181e-05	-7451.66	-3722.59
4.61745e-05	1.47352e-05	-7430.46	-3712
3.08937e-05	1.86721e-05	-7409.26	-3701.41
2.40259e-05	2.31714e-05	-7388.06	-3690.82
4.07375e-05	1.34698e-05	-7366.86	-3680.23
2.67158e-05	7.60383e-05	-7345.66	-3669.64
3.36408e-05	1.67037e-05	-7324.46	-3659.05
3.93067e-05	2.1203e-05	-7303.26	-3648.46
2.91195e-05	6.72084e-06	-7282.06	-3637.87
3.0722e-05	2.35932e-05	-7260.86	-3627.28
3.83338e-05	1.83909e-05	-7239.66	-3616.69
2.96918e-05	8.40808e-06	-7218.46	-3606.1
2.63151e-05	8.48963e-05	-7197.26	-3595.51
3.07792e-05	2.35932e-05	-7176.06	-3584.91
4.0852e-05	2.41557e-05	-7154.86	-3574.32
3.2954e-05	3.72318e-05	-7133.67	-3563.73
2.9749e-05	2.62647e-05	-7112.47	-3553.14
5.33285e-05	1.36104e-05	-7091.27	-3542.55
3.11798e-05	6.21186e-05	-7070.07	-3531.96
3.03786e-05	1.82503e-05	-7048.87	-3521.37
4.54878e-05	2.10624e-05	-7027.67	-3510.78
3.63879e-05	3.34355e-05	-7006.47	-3500.19
2.73453e-05	2.76707e-05	-6985.27	-3489.6
3.43848e-05	3.11858e-05	-6964.07	-3479.01
4.65179e-05	3.21701e-05	-6942.87	-3468.42
3.34691e-05	9.741e-05	-6921.67	-3457.83
3.26106e-05	2.02188e-05	-6900.47	-3447.24
5.36719e-05	2.89362e-05	-6879.27	-3436.65
3.35836e-05	3.61069e-05	-6858.07	-3426.06
3.40414e-05	3.21701e-05	-6836.87	-3415.47
4.37136e-05	2.3312e-05	-6815.67	-3404.87
3.02069e-05	7.91316e-05	-6794.47	-3394.28
2.93484e-05	3.31543e-05	-6773.27	-3383.69
3.56439e-05	1.76879e-05	-6752.07	-3373.1
4.64035e-05	1.55789e-05	-6730.87	-3362.51
3.99935e-05	3.83566e-05	-6709.67	-3351.92
3.63307e-05	3.0764e-05	-6688.47	-3341.33
4.74336e-05	2.64053e-05	-6667.27	-3330.74
3.26106e-05	8.39121e-05	-6646.07	-3320.15
3.72464e-05	1.71255e-05	-6624.87	-3309.56
5.0238e-05	3.76536e-05	-6603.68	-3298.97
3.79904e-05	1.1642e-05	-6582.48	-3288.38
3.36408e-05	4.10281e-05	-6561.28	-3277.79
3.01497e-05	4.80582e-05	-6540.08	-3267.2
5.70486e-05	3.20295e-05	-6518.88	-3256.61
3.63307e-05	8.1803e-05	-6497.68	-3246.02
3.55867e-05	2.90768e-05	-6476.48	-3235.43
4.77198e-05	4.28559e-05	-6455.28	-3224.83
3.77043e-05	1.71255e-05	-6434.08	-3214.24
3.30113e-05	4.58086e-05	-6412.88	-3203.65
4.97801e-05	3.69506e-05	-6391.68	-3193.06
3.43848e-05	8.9958e-05	-6370.48	-3182.47
3.82193e-05	3.11858e-05	-6349.28	-3171.88
5.2699e-05	5.34012e-05	-6328.08	-3161.29
3.43276e-05	4.51056e-05	-6306.88	-3150.7
4.34274e-05	2.41557e-05	-6285.68	-3140.11
3.43276e-05	4.848e-05	-6264.48	-3129.52
4.78343e-05	5.43854e-05	-6243.28	-3118.93
3.91923e-05	0.000107815	-6222.08	-3108.34
3.85627e-05	3.51227e-05	-6200.88	-3097.75
4.70903e-05	4.5668e-05	-6179.68	-3087.16
3.96501e-05	4.7777e-05	-6158.48	-3076.57
3.61018e-05	2.61241e-05	-6137.28	-3065.98
4.69758e-05	5.21357e-05	-6116.08	-3055.39
3.70747e-05	4.01844e-05	-6094.88	-3044.79
4.05086e-05	0.000117235	-6073.69	-3034.2
4.04514e-05	3.97626e-05	-6052.49	-3023.61
5.44731e-05	5.34012e-05	-6031.29	-3013.02
4.22828e-05	5.67756e-05	-6010.09	-3002.43
3.4442e-05	4.65116e-05	-5988.89	-2991.84
5.1955e-05	4.72146e-05	-5967.69	-2981.25
4.15388e-05	3.99032e-05	-5946.49	-2970.66
4.20539e-05	0.000108658	-5925.29	-2960.07
5.85366e-05	4.27153e-05	-5904.09	-2949.48
4.24545e-05	4.79176e-05	-5882.89	-2938.89
3.7647e-05	5.90253e-05	-5861.69	-2928.3
3.94784e-05	6.99924e-05	-5840.49	-2917.71
6.08831e-05	4.90425e-05	-5819.29	-2907.12
3.7647e-05	9.23483e-05	-5798.09	-2896.53
4.16532e-05	5.35418e-05	-5776.89	-2885.94
5.85366e-05	6.43682e-05	-5755.69	-2875.35
4.65179e-05	3.76536e-05	-5734.49	-2864.75
4.02225e-05	6.61961e-05	-5713.29	-2854.16
5.5675e-05	5.25575e-05	-5692.09	-2843.57
4.13671e-05	5.04485e-05	-5670.89	-2832.98
4.75481e-05	0.00011836	-5649.69	-2822.39
3.79904e-05	5.19951e-05	-5628.49	-2811.8
5.75064e-05	6.64773e-05	-5607.29	-2801.21
4.34274e-05	3.58257e-05	-5586.09	-2790.62
3.67313e-05	7.0133e-05	-5564.89	-2780.03
5.59039e-05	9.20671e-05	-5543.7	-2769.44
3.8391e-05	0.000118501	-5522.5	-2758.85
4.73192e-05	5.07297e-05	-5501.3	-2748.26
6.44315e-05	5.46666e-05	-5480.1	-2737.67
4.22828e-05	6.97112e-05	-5458.9	-2727.08
4.02225e-05	5.10109e-05	-5437.7	-2716.49
4.06231e-05	6.50712e-05	-5416.5	-2705.9
6.38591e-05	6.4087e-05	-5395.3	-2695.31
3.88489e-05	0.00012075	-5374.1	-2684.71
5.08103e-05	5.74787e-05	-5352.9	-2674.12
6.45459e-05	7.43511e-05	-5331.7	-2663.53
4.44004e-05	6.80239e-05	-5310.5	-2652.94
4.91506e-05	4.48244e-05	-5289.3	-2642.35
5.9624e-05	7.70225e-05	-5268.1	-2631.76
4.86927e-05	6.08531e-05	-5246.9	-2621.17
4.77198e-05	0.000120047	-5225.7	-2610.58
6.29434e-05	5.84629e-05	-5204.5	-2599.99
4.39425e-05	7.09766e-05	-5183.3	-2589.4
5.12109e-05	7.28044e-05	-5162.1	-2578.81
4.56022e-05	5.6635e-05	-5140.9	-2568.22
6.59767e-05	5.83223e-05	-5119.7	-2557.63
4.99518e-05	6.3384e-05	-5098.5	-2547.04
5.43587e-05	0.000125109	-5077.3	-2536.45
7.33024e-05	6.52118e-05	-5056.1	-2525.86
4.46865e-05	7.0133e-05	-5034.9	-2515.27
4.95512e-05	7.54759e-05	-5013.71	-2504.67
6.38591e-05	6.95706e-05	-4992.51	-2494.08
4.74336e-05	6.60555e-05	-4971.31	-2483.49
4.8006e-05	0.000158151	-4950.11	-2472.9
5.18977e-05	6.11344e-05	-4928.91	-2462.31
6.76364e-05	9.13641e-05	-4907.71	-2451.72
5.18405e-05	6.07125e-05	-4886.51	-2441.13
6.04825e-05	9.03799e-05	-4865.31	-2430.54
8.51493e-05	7.70225e-05	-4844.11	-2419.95
5.2699e-05	7.37887e-05	-4822.91	-2409.36
5.89945e-05	0.000176851	-4801.71	-2398.77
8.28601e-05	8.46151e-05	-4780.51	-2388.18
6.55189e-05	8.96768e-05	-4759.31	-2377.59
6.59767e-05	3.47009e-05	-4738.11	-2367
6.69497e-05	9.57228e-05	-4716.91	-2356.41
8.927e-05	7.23826e-05	-4695.71	-2345.82
7.38175e-05	7.0836e-05	-4674.51	-2335.23
8.98423e-05	0.000165743	-4653.31	-2324.63
9.95717e-05	7.1539e-05	-4632.11	-2314.04
8.6294e-05	9.41761e-05	-4610.91	-2303.45
8.43481e-05	5.63538e-05	-4589.71	-2292.86
0.000113365	9.92379e-05	-4568.51	-2282.27
8.20016e-05	5.94471e-05	-4547.31	-2271.68
0.000105467	0.000155198	-4526.11	-2261.09
8.88694e-05	7.9694e-05	-4504.91	-2250.5
0.000126986	7.75849e-05	-4483.72	-2239.91
0.000103807	0.000107252	-4462.52	-2229.32
0.000103463	5.32606e-05	-4441.32	-2218.73
0.00013185	0.000114142	-4420.12	-2208.14
0.000108328	7.26638e-05	-4398.92	-2197.55
0.000113193	0.000151542	-4377.72	-2186.96
0.000146788	8.41933e-05	-4356.52	-2176.37
0.000130477	9.99409e-05	-4335.32	-2165.78
0.000115139	0.000103315	-4314.12	-2155.19
0.000104837	8.61618e-05	-4292.92	-2144.59
0.000152053	9.10829e-05	-4271.72	-2134
0.000126986	0.000178679	-4250.52	-2123.41
0.000127901	7.46323e-05	-4229.32	-2112.82
0.000171054	7.9694e-05	-4208.12	-2102.23
0.000130935	7.18202e-05	-4186.92	-2091.64
0.000134082	0.000108799	-4165.72	-2081.05
0.000167563	8.01158e-05	-4144.52	-2070.46
0.000130591	8.81302e-05	-4123.32	-2059.87
0.000145185	0.000168415	-4102.12	-2049.28
0.000183931	9.4598e-05	-4080.92	-2038.69
0.000133854	0.000112173	-4059.72	-2028.1
0.000149363	6.22592e-05	-4038.52	-2017.51
0.000139577	0.000107252	-4017.32	-2006.92
0.000181814	7.12578e-05	-3996.12	-1996.33
0.000139291	9.55822e-05	-3974.92	-1985.74
0.000154228	0.000186974	-3953.73	-1975.15
0.000183874	7.77256e-05	-3932.53	-1964.55
0.000158921	0.000119063	-3911.33	-1953.96
0.000148905	6.63367e-05	-3890.13	-1943.37
0.000176548	0.000119907	-3868.93	-1932.78
0.000141694	9.12235e-05	-3847.73	-1922.19
0.000149649	0.000113298	-3826.53	-1911.6
0.000161325	0.000181491	-3805.33	-1901.01
0.000199384	9.38949e-05	-3784.13	-1890.42
0.000166647	0.000119485	-3762.93	-1879.83
0.000149363	8.30685e-05	-3741.73	-1869.24
0.000194347	0.000117094	-3720.53	-1858.65
0.00015005	8.95362e-05	-3699.33	-1848.06
0.000169394	0.000198785	-3678.13	-1837.47
0.000215008	9.5301e-05	-3656.93	-1826.88
0.000159665	9.62852e-05	-3635.73	-1816.29
0.000157776	0.000125671	-3614.53	-1805.7
0.00015005	6.74615e-05	-3593.33	-1795.11
0.00019864	0.000119766	-3572.13	-1784.51
0.000162069	9.68476e-05	-3550.93	-1773.92
0.000175232	0.000191895	-3529.73	-1763.33
0.000221475	0.000103175	-3508.53	-1752.74
0.000174259	9.95191e-05	-3487.33	-1742.15
0.000159379	0.000129468	-3466.13	-1731.56
0.000193432	9.51604e-05	-3444.93	-1720.97
0.000150451	0.000106268	-3423.74	-1710.38
0.000174717	0.000174882	-3402.54	-1699.79
0.000156803	0.000101628	-3381.34	-1689.2
0.000231491	0.000114142	-3360.14	-1678.61
0.000160981	0.000121875	-3338.94	-1668.02
0.000169967	0.000124687	-3317.74	-1657.43
0.000200357	0.000122156	-3296.54	-1646.84
0.000156861	0.000108377	-3275.34	-1636.25
0.000184504	0.000194708	-3254.14	-1625.66
0.000218556	8.47557e-05	-3232.94	-1615.07
0.000182386	0.000144231	-3211.74	-1604.47
0.000166533	6.95706e-05	-3190.54	-1593.88
0.000214836	0.000145075	-3169.34	-1583.29
0.000163271	8.40527e-05	-3148.14	-1572.7
0.000163328	0.000117235	-3126.94	-1562.11
0.000183588	0.000212564	-3105.74	-1551.52
0.000213692	9.37543e-05	-3084.54	-1540.93
0.000196351	0.000147043	-3063.34	-1530.34
0.0001635	7.88504e-05	-3042.14	-1519.75
0.000194347	0.00014409	-3020.94	-1509.16
0.000154514	0.000121031	-2999.74	-1498.57
0.000183874	0.000105565	-2978.54	-1487.98
0.000218213	0.000222406	-2957.34	-1477.39
0.000158177	0.000113579	-2936.14	-1466.8
0.000177979	0.000154073	-2914.94	-1456.21
0.000167334	9.31919e-05	-2893.75	-1445.62
0.0002003	0.00015323	-2872.55	-1435.03
0.000165388	0.000109643	-2851.35	-1424.43
0.000181585	0.000223672	-2830.15	-1413.84
0.000218671	0.000115688	-2808.95	-1403.25
0.000181585	0.000108236	-2787.75	-1392.66
0.000176835	0.000149714	-2766.55	-1382.07
0.000202074	0.000101066	-2745.35	-1371.48
0.000164759	0.000166165	-2724.15	-1360.89
0.000173859	0.000101347	-2702.95	-1350.3
0.0001821	0.000236467	-2681.75	-1339.71
0.000219816	0.000133686	-2660.55	-1329.12
0.000173515	0.000113439	-2639.35	-1318.53
0.000171569	0.000156604	-2618.15	-1307.94
0.000204306	0.00013467	-2596.95	-1297.35
0.000162927	0.000127218	-2575.75	-1286.76
0.000173114	0.000126374	-2554.55	-1276.17
0.000215409	0.000236186	-2533.35	-1265.58
0.000167677	0.000128062	-2512.15	-1254.98
0.000160924	0.000126374	-2490.95	-1244.39
0.000153198	0.000166446	-2469.75	-1233.8
0.000194405	0.000125953	-2448.55	-1223.21
0.000158635	0.000149152	-2427.35	-1212.62
0.000170711	0.000241107	-2406.15	-1202.03
0.000217755	0.000103878	-2384.95	-1191.44
0.00017403	0.000162228	-2363.76	-1180.85
0.0001639	0.000102191	-2342.56	-1170.26
0.000197896	0.000174179	-2321.36	-1159.67
0.000155029	0.000133686	-2300.16	-1149.08
0.000179868	0.00013467	-2278.96	-1138.49
0.000158578	0.000253902	-2257.76	-1127.9
0.000217698	0.000109924	-2236.56	-1117.31
0.000172256	0.000172773	-2215.36	-1106.72
0.000160466	0.000111049	-2194.16	-1096.13
0.000190856	0.000179382	-2172.96	-1085.54
0.000149363	0.000126093	-2151.76	-1074.94
0.000167105	0.000260369	-2130.56	-1064.35
0.000203791	0.000126656	-2109.36	-1053.76
0.000165503	0.000141559	-2088.16	-1043.17
0.000156803	0.000180507	-2066.96	-1032.58
0.000181528	9.61446e-05	-2045.76	-1021.99
0.000139405	0.000170524	-2024.56	-1011.4
0.000154743	0.000124968	-2003.36	-1000.81
0.000161496	0.000278085	-1982.16	-990.22
0.000196122	0.000131858	-1960.96	-979.63
0.000146616	0.00013242	-1939.76	-969.039
0.000149649	0.000173336	-1918.56	-958.448
0.000180326	0.0001043	-1897.36	-947.858
0.000143297	0.00018838	-1876.16	-937.267
0.000148562	0.000131858	-1854.96	-926.677
0.000199613	0.00024884	-1833.77	-916.086
0.000142038	0.000139872	-1812.57	-905.495
0.00016453	0.000126796	-1791.37	-894.905
0.000137287	0.000170664	-1770.17	-884.314
0.000176663	0.000146762	-1748.97	-873.724
0.000143011	0.000153511	-1727.77	-863.133
0.000151824	0.000151261	-1706.57	-852.543
0.000181012	0.000240263	-1685.37	-841.952
0.00015337	0.000136357	-1664.17	-831.361
0.000145586	0.000138044	-1642.97	-820.771
0.000170024	0.00017657	-1621.77	-810.18
0.000143526	0.000145356	-1600.57	-799.59
0.000131679	0.00015801	-1579.37	-788.999
0.000147017	0.000256714	-1558.17	-778.408
0.000189254	0.000147184	-1536.97	-767.818
0.000152854	0.000179522	-1515.77	-757.227
0.000138203	0.000121313	-1494.57	-746.637
0.000169681	0.000194989	-1473.37	-736.046
0.000135399	0.000136498	-1452.17	-725.455
0.00014364	0.00015562	-1430.97	-714.865
0.000188796	0.000264447	-1409.77	-704.274
0.000142381	0.000131155	-1388.57	-693.684
0.000135513	0.000188662	-1367.37	-683.093
0.000129389	0.000120047	-1346.17	-672.503
0.000174603	0.000199207	-1324.97	-661.912
0.000131564	0.000132983	-1303.78	-651.321
0.000141809	0.000156323	-1282.58	-640.731
0.00017775	0.000277945	-1261.38	-630.14
0.000139176	0.00016265	-1240.18	-619.55
0.000134998	0.000192177	-1218.98	-608.959
0.00016928	9.50198e-05	-1197.78	-598.368
0.000130591	0.000187677	-1176.58	-587.778
0.000138089	0.000147887	-1155.38	-577.187
0.000120118	0.000298613	-1134.18	-566.597
0.000165331	0.000170243	-1112.98	-556.006
0.000136143	0.000133686	-1091.78	-545.415
0.00012876	0.000210455	-1070.58	-534.825
0.000158291	0.000107815	-1049.38	-524.234
0.000122808	0.000200332	-1028.18	-513.644
0.000130649	0.00014873	-1006.98	-503.053
0.000160295	0.000284975	-985.781	-492.462
0.000112907	0.000179663	-964.582	-481.872
0.000111476	0.000139732	-943.382	-471.281
0.000147875	0.000197098	-922.183	-460.691
0.000113078	0.000151683	-900.983	-450.1
0.000117542	0.000171367	-879.783	-439.51
0.000109244	0.000273164	-858.584	-428.919
0.000157605	0.000149574	-837.384	-418.328
0.000122579	0.00016954	-816.185	-407.738
0.00011159	0.000175304	-794.985	-397.147
0.000127844	0.000209893	-773.785	-386.557
0.000107126	0.000166024	-752.586	-375.966
0.000123724	0.000163353	-731.386	-365.375
0.000142267	0.000295942	-710.187	-354.785
0.000110274	0.00013692	-688.987	-344.194
9.77403e-05	0.000228031	-667.787	-333.604
0.000106153	0.000119204	-646.588	-323.013
0.000128989	0.000218891	-625.388	-312.422
0.000110389	0.000138326	-604.189	-301.832
0.000108672	0.000168977	-582.989	-291.241
0.000137173	0.000315486	-561.789	-280.651
0.000109072	0.000149011	-540.59	-270.06
0.00010478	0.000202441	-519.39	-259.469
0.000132366	0.000125531	-498.191	-248.879
9.60234e-05	0.000211018	-476.991	-238.288
0.000113822	0.000172352	-455.791	-227.698
0.000118802	0.000173898	-434.592	-217.107
0.000140836	0.000310705	-413.392	-206.517
0.000108328	0.000154073	-392.193	-195.926
0.000104093	0.000211018	-370.993	-185.335
0.000124296	0.000129186	-349.793	-174.745
9.38486e-05	0.000224937	-328.594	-164.154
0.000100774	0.000168696	-307.394	-153.564
0.000119031	0.00029313	-286.195	-142.973
0.000102662	0.000176851	-264.995	-132.382
0.000101632	0.000161947	-243.795	-121.792
0.000102891	0.000212986	-222.596	-111.201
0.000125097	9.86755e-05	-201.396	-100.611
8.99568e-05	0.00021383	-180.197	-90.02
9.65385e-05	0.000153089	-158.997	-79.4294
0.000134826	0.000291865	-137.797	-68.8388
9.57372e-05	0.000175867	-116.598	-58.2482
8.70952e-05	0.000151824	-95.3982	-47.6577
0.000112792	0.00022325	-74.1986	-37.0671
8.76675e-05	0.00018824	-52.999	-26.4765
9.53938e-05	0.000172773	-31.7994	-15.8859
0.000128817	0.000286803	-10.5998	-5.2953
6.57478e-05	0.000168274	10.5998	5.2953
8.46343e-05	0.000170946	31.7994	15.8859
6.95251e-05	0.000157588	52.999	26.4765
0.000100259	0.000224937	74.1986	37.0671
6.92389e-05	0.000164478	95.3982	47.6577
8.49777e-05	0.0001836	116.598	58.2482
9.568e-05	0.000305503	137.797	68.8388
7.47904e-05	0.000166727	158.997	79.4294
7.27873e-05	0.00021622	180.197	90.02
9.568e-05	0.000127218	201.396	100.611
6.35158e-05	0.000230843	222.596	111.201
6.54044e-05	0.000176851	243.795	121.792
7.00402e-05	0.00018121	264.995	132.382
9.11587e-05	0.000310565	286.195	142.973
7.04408e-05	0.00015098	307.394	153.564
6.21994e-05	0.000207643	328.594	164.154
8.58361e-05	0.000141138	349.793	174.745
5.87083e-05	0.000222688	370.993	185.335
6.69497e-05	0.000163494	392.193	195.926
8.18871e-05	0.000297629	413.392	206.517
5.89372e-05	0.00017193	434.592	217.107
5.92806e-05	0.000155901	455.791	227.698
5.55606e-05	0.000229718	476.991	238.288
8.05708e-05	0.000131717	498.191	248.879
5.888e-05	0.000223953	519.39	259.469
6.15126e-05	0.000174461	540.59	270.06
7.7652e-05	0.000294255	561.789	280.651
5.77926e-05	0.00017657	582.989	291.241
5.37864e-05	0.00018135	604.189	301.832
7.87966e-05	0.000221563	625.388	312.422
4.99518e-05	0.000144372	646.588	323.013
5.90517e-05	0.000216079	667.787	333.604
5.59612e-05	0.000164337	688.987	344.194
7.61067e-05	0.000304378	710.187	354.785
5.67052e-05	0.000184725	731.386	365.375
4.86355e-05	0.000203144	752.586	375.966
6.69497e-05	0.000219032	773.785	386.557
4.84066e-05	0.000173195	794.985	397.147
5.14971e-05	0.000191755	816.185	407.738
7.0498e-05	0.000168837	837.384	418.328
4.92078e-05	0.000310705	858.584	428.919
4.5545e-05	0.000184444	879.783	439.51
4.36564e-05	0.00016265	900.983	450.1
5.99674e-05	0.000229437	922.183	460.691
4.59456e-05	0.000161385	943.382	471.281
4.46293e-05	0.00019063	964.582	481.872
5.83649e-05	0.000317595	985.781	492.462
4.73764e-05	0.000175023	1006.98	503.053
3.66741e-05	0.000232811	1028.18	513.644
5.32713e-05	0.000152948	1049.38	524.234
3.4671e-05	0.000218329	1070.58	534.825
4.09665e-05	0.000166868	1091.78	545.415
5.26417e-05	0.000179944	1112.98	556.006
3.00924e-05	0.000334608	1134.18	566.597
3.87917e-05	0.000146481	1155.38	577.187
3.6903e-05	0.000203706	1176.58	587.778
5.30996e-05	0.00012778	1197.78	598.368
3.66169e-05	0.000230983	1218.98	608.959
3.94784e-05	0.000170383	1240.18	619.55
4.73764e-05	0.000306628	1261.38	630.14
3.51861e-05	0.00019302	1282.58	640.731
3.66169e-05	0.000173898	1303.78	651.321
4.49155e-05	0.000229858	1324.97	661.912
