0.00028285	-0.000112136
-4.51891e-05	-5.02101e-05
0.00020084	-0.000115483
0.000210882	-5.02101e-05
-0.000289545	-7.86625e-05
-7.02942e-05	4.01681e-05
0.000207535	-0.000127199
-0.000133559	-0.00013155
-0.000157325	4.85365e-05
0.000251051	-0.000110462
-3.01261e-05	2.00841e-05
0	-0.00015063
0	-0.000120504
-7.53152e-05	-8.53571e-05
-9.473e-05	-6.7951e-05
-0.000272808	-1.67367e-06
0.000128315	-9.03783e-05
0.000198689	1.5063e-05
0.000311303	3.51471e-05
0.000307955	-0.000167367
-0.000284524	-3.82553e-06
-8.08383e-05	-3.41429e-05
0.000160673	3.68208e-05
-0.000251051	4.01681e-05
-0.000272808	-1.6737e-06
0.000184104	-9.37256e-05
0.000137576	-0.000104437
-0.000256072	-9.53993e-05
0.000287871	-2.17577e-05
-0.000288708	-7.02942e-05
-6.42688e-05	-3.52905e-05
-0.000161174	4.61934e-05
-0.000192472	-0.000133894
8.0336e-06	-6.12563e-05
-7.7467e-05	-9.53992e-05
0.000280327	-0.000159823
0.000130546	-3.0126e-05
0.000220925	-4.51891e-05
0.00029557	-0.00014427
0.000135567	-8.78677e-05
-3.5147e-05	5.02101e-05
-5.35569e-06	2.67778e-06
0.000110462	-0.00015063
0.000256071	-5.02101e-06
0.000277829	-0.00011381
3.34706e-06	-0.000142262
0.000230967	-5.52312e-05
-1.67366e-05	8.36838e-06
-0.000235988	-0.000110462
-0.000160672	-2.51051e-05
-8.36836e-05	-5.18838e-05
0.00010042	-0.000105441
0.000207043	-8.94921e-05
-0.000123852	-9.42037e-05
-1.0042e-05	-2.45472e-05
0.000160672	-4.01681e-05
0.000138915	-0.000148957
-0.000249377	-7.19678e-05
0.00016402	4.35154e-05
-0.000190799	-6.52732e-05
0.00013222	-0.000137241
0.000152639	-6.4269e-05
0.000118831	-3.17998e-05
0.000179083	-3.84944e-05
5.02099e-06	3.5147e-05
0.000244478	3.65218e-07
-0.00010042	-8.36836e-05
-4.85365e-05	1.84104e-05
0.000195819	-0.000155651
0.000147283	5.35574e-05
-0.000125525	-3.01261e-05
0.000295235	-9.33908e-05
-0.000130546	5.021e-06
0.000291219	-8.7509e-05
2.81177e-05	-8.4353e-05
-0.000289545	-8.87045e-05
0.000120504	-4.51891e-05
0.00015063	0
-0.00023264	-0.000107115
-0.000286198	4.0168e-05
-0.000224272	0
-0.000199167	1.17158e-05
-3.5147e-05	-2.0084e-05
0.000275769	-8.88333e-05
-8.87046e-05	4.35154e-05
5.02101e-05	-0.00010042
-0.00024603	0
0.000130546	-0.000140588
0.000309629	-0.000143936
0.000170715	2.79742e-05
-0.000104437	-3.21345e-05
0.000160672	-2.51051e-05
0.000241009	-7.53152e-05
7.83278e-05	-0.000139584
0.00029624	-7.02941e-05
-8.33486e-05	3.41429e-05
-0.000283185	-9.13824e-05
0.000246029	-0.000133057
-5.52312e-05	-5.77417e-05
-0.000180756	-0.000120504
