109	124448
115	2245
103	39634
104	21620
112	7982
113	7174
114	2154
105	15019
106	27515
107	29260
108	33867
110	66810
111	54141
66	124842
67	45227
68	66552
69	41131
61	17939
62	48280
63	88877
64	80925
60	86149
65	272508
71	8508
72	28411
79	25373
80	71153
81	68409
73	79067
75	83834
76	87922
77	44799
78	84374
18	35670
74	185592
30	15584
35	38003
36	46696
37	31067
38	17945
32	137300
33	47189
34	63297
39	11265
40	58503
41	143323
43	42358
31	254342
86	41534
87	30864
88	31308
89	13998
92	13064
46	19394
47	41828
49	36913
50	20049
51	40452
52	8813
53	896
56	18185
57	22576
48	121815
54	15710
55	10841
84	22574
93	20945
94	28763
95	990
85	54555
90	53830
91	35183
